links,clean_texts
https://www.linkedin.com/jobs/view/3961306131/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=QNhwCOERRUsQCSKWPiCqCw%3D%3D&trk=d_flagship3_search_srp_jobs,"At HubX we build mobile apps, used and loved by millions all around the world. We have a track record of building and growing mobile apps on various verticals that reached over 100 million users across 6 continents and 160 countries. We are looking for a talented “ Data Analyst ” to join our energetic and highly motivated team. As a talented “ Data Analyst ” you’d probably land an interview with many companies if you wanted to, so why choose us? We offer you an opportunity to make a huge impact in the lives of millions of users through our products, and even the mobile app industry at large in the next years to come. Some of your responsibilities Work together with product managers, backend and marketing teams to accurately track and analyse product initiatives and marketing efforts Build key business and product KPI dashboards with data validation Provide analytical support to Product Managers, Developers and Marketing Team Build and maintain large-scaled data pipelines using BigQuery, Python and Airflow Develop queries with quality, scalability and extensibility Preferably background in data warehousing concepts, ETL development, data modeling Visualise data to tell compelling user stories on BI platforms Perform exploration to understand user behaviour and their journey with apps What we look for Bachelor’s degree in Industrial Engineering, Computer Engineering, MIS, Statistics, Mathematics, Economics, Business, Finance or other related fields, 2+ years of experience in data analytics, data engineering or similar areas Deep statistical skills utilised in A/B testing, analysing observational data, predictions Strong SQL skills, preferably in BigQuery Basic proficiency in Python Solid data management skills (debugging, data preparation, data quality management etc.) Having knowledge about the mobile application ecosystem is a plus More than familiarity with wide range of analytics tooling: Looker, Tableau, Power BI, etc. Preferably in Looker The perks and benefits of working with us We would like you to focus on what you do best, we take care of the rest. Huge impact: Your work can significantly impact our millions of users, and even the mobile app industry at large in the next years to come. A competitive compensation package: A competitive compensation package: Our total compensation package is very comprehensive; covering your cost of commuting for our headquarter as well as providing you with a meal card. A unique and top-notch office: Our well-designed office is in the tallest building in Izmir. Every day, you can enjoy the sunset over The Gulf of Izmir without leaving your deck. Our HQ Location: You can come to our office or work wherever you want. If you choose the on-site option, keep in mind that it’s still fine to sometimes work remotely. Unlimited coffee & green smoothies from XPresso: We’ve built our own café inside our office so you can grab your coffee from XPresso and start your day off on the right foot. Opportunity to take responsibility from day one: No one will micromanage you. Together with your team, you’ll be free to choose a direction, test, fail, and test the next idea. Flexible schedule: Our regular hours are 9-6 GMT+3, but this isn’t a “clock in, clock out” company. You’re fully trusted to create the right conditions for your own personal peak productivity. Continuous education:The more you want to improve your knowledge, the more we support you! Strong company culture: Our approach is always open communication & teamwork Private Medical Insurance: We go above and beyond for your health Gym Reimbursement: We support annual gym membership because we want you to be in tip-top shape psychically and mentally. A brand new Macbook Show more Show less"
https://www.linkedin.com/jobs/view/3973117854/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=TPVCvJs6Kf1riFxJE0prTQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Data Analyst - Team Coke Do you thrive on turning raw data into actionable insights? Are you passionate about leveraging data to drive strategic decisions and optimize performance? Team Coke is seeking a highly motivated and detail-oriented Data Analyst to join our dynamic team. In this role, you will play a crucial part in transforming data into valuable information that fuels our marketing and sales strategies. You will be responsible for collecting, cleaning, analyzing, and visualizing data from various sources to identify trends, patterns, and opportunities for growth. Responsibilities: Data Collection & Processing: Collect data from diverse sources, including internal databases, CRM systems, market research, and web scraping. Cleanse, validate, and transform raw data into usable formats for analysis. Data Analysis & Visualization: Conduct exploratory data analysis to identify trends, patterns, and anomalies. Develop and implement statistical models to analyze data and generate insights. Create compelling data visualizations (e.g., dashboards, reports, presentations) to communicate findings to stakeholders. Insight Generation & Reporting: Translate complex data analyses into clear, concise, and actionable insights. Prepare and present data-driven reports to internal teams and clients, highlighting key findings and recommendations. Collaboration & Communication: Collaborate effectively with cross-functional teams, including marketing, sales, and IT. Communicate technical information to both technical and non-technical audiences. Continuous Improvement: Stay abreast of industry best practices and emerging data analysis techniques. Proactively identify opportunities to improve data quality, analysis processes, and reporting. Desired Skills and Experiences: Essential: Bachelor's degree in Computer Science, Statistics, Mathematics, Economics, or a related field. 2+ years of proven experience as a Data Analyst or in a similar role. Strong proficiency in SQL for data extraction and manipulation. Expertise in data visualization tools such as Tableau or Power BI. Experience with data scraping techniques and tools. Excellent analytical and problem-solving skills. Strong communication (written and verbal) and presentation skills. Ability to work independently and as part of a team. Desirable: Experience with Python or R for data analysis and automation. Familiarity with cloud computing platforms (e.g., AWS, Azure). Knowledge of marketing and sales principles. Experience working with large datasets. Benefits: Competitive salary and benefits package. Opportunity to work with a global brand and make a real impact. Collaborative and supportive work environment. Opportunities for professional development and growth. Show more Show less"
https://www.linkedin.com/jobs/view/3977704548/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=5ks9sCqzIPuuK1V%2F%2BVb%2BDg%3D%3D&trk=d_flagship3_search_srp_jobs,"Technology ( AI / ML / add all the buzzwords here) is changing the world precipitously and shaping our future. Join us if you DISAGREE and want to shape the future yourself! We need a top-notch Business Intelligence & Analytics Engineer with the ambition to create the technology that changes the world. As the Business Intelligence & Analytics Engineer, your job scope will consist of transforming our massive data into smart dashboards and rendering real time visibility to key metrics for the commercial & operational teams, which will enable us to measure the crucial indicators as we scale to become the greatest gifting company in the world! ✨Let Your Skills Shine with Us! You possess exceptional analytical and conceptual thinking skills You’re a self-learner with a craving for lifelong learning You have a knack for understanding the customer needs and translating them into smart projects You’re ready to join a high performance, large scale, geographically dispersed e-commerce ecosystem You’re good at setting priorities and expectations in cooperation with the internal customers You’re a meticulous and inquisitive professional who can see the forest for the trees 🥰Are You the One We’re Seeking? BSc degree in relevant academic disciplines 2+ years of professional experience in data modeling & data warehousing Experience with relational & dimensional databases (MSSQL and other databases) Involvement in ETL pipeline implementations and maintenance by using Apache Airflow or Astronomer is plus. SSIS, SSAS knowledge is nice to have. Experience with data visualization tools Power BI is plus for the creation of dashboards, standard reports and ad-hoc reports. Qlik Sense, Tableau, Looker and other reporting tool experience is plus. Familiarity working with Google Big Query or AWS (S3, SQS, Redshift, Lambda) Other cloud technologies such as GCP,SnowFlake, Redis, Heroku knowledge is nice to have. Familiarity with statistical analysis, regression modeling and forecasting Progressive experience in an e-commerce company will be a great asset Fluency in English (written & spoken) 🎯Your Journey Begins: Embrace the Exciting Adventure Ahead! Gathering and analyzing internal data to create business-relevant outputs Building dashboards to provide user friendly data visibility on key performance indicators Preparing reports within the BI environment to support marketing, sales, operations and other departments Designing accurate & comprehensive analysis models to resolve various business related problems Identifying, analyzing, and interpreting trends or patterns within complex data sets Carrying out data standardization and refinement tasks 😎What’s in here for you? 🎉Fun and Adventure Await: Get ready for exhilarating team adventures and unforgettable company activities that will create memories to cherish! 🌈 🛍️Take excellent care of yourself : HiDoctor, Momento, and More! 👩🏻‍⚕️ 🎩Express Your Unique Style: No more stuffy suits or uncomfortable attire. Embrace your personal style and wear whatever makes you feel confident and comfortable. 👗👕 📚Unlock Your Potential: Biweekly Learning Hours and a Vast Training Library Await! 🎓 Never stop learning and growing! With unlimited access to top-notch training resources like Udemy and more, your professional growth knows no limits! 🚀 🥰Join Vibrant Social Clubs: Connect, Collaborate, and Create Lifelong Friendships!🎉Be part of our vibrant social clubs, where you can engage with colleagues who share your passions and interests. Cultivate meaningful connections, foster collaboration, and create memories that extend beyond the workplace.🤝 🤝Seamless Onboarding: Receive a Warm Welcome and a Smooth Transition! 📋 Our dedicated onboarding process ensures you feel supported and empowered from day one. We provide comprehensive training and resources to help you settle into your role quickly and effectively. 🌟Join us on this exciting journey a dynamic work ecosystem, thrilling team activities, entertainment galore, a flexible dress code, and endless learning opportunities await you! It’s time to unleash your full potential and embrace the future of work! 💃 😍About Us As a pioneering tech company in gifts, our vision is to be a leader in all markets in which we operate. We create lifelong value in the lives of our employees, customers and all our business partners! 💪 Founded in 2006 by Emre Aydın, Ciceksepeti.com offers the broadest selection of flowers & gifts delivered same day within a single experience. We are very proud to have created a culture of celebration among people with our gift arrangements and our brand Bonnyfood. We are committed to continuing this tradition by making every special day memorable. In addition to our original mission of bringing a new perspective to the e-commerce sector in Turkey and making shipping faster and easier, now we offer a diverse range of products under various categories, such as electronics, home & living, personal care, supermarket, cosmetics, fashion, sports & outdoor, hobby, pet shop, jewellery & accessories, as well as flowers and edible flowers since 2019. Ciceksepeti.com is the most visited floral and gifting website according to SimilarWeb data, having 4 times more visitors than the second largest player in the world. 😎 Besides covering 70+ cities in Turkey through 55.000+ vendors and 24x7 customer support, Ciceksepeti has expanded into Mexico with its international brand, LolaFlora.💃 We are so happy and proud to have been selected the Best Employer Brand at LinkedIn Turkey Talent Awards in 2019 and 2022! 🥳 Headquartered in İstanbul, we’re a young, nimble, dedicated team of professionals, who are not only hard workers but also smart workers; who know how to get things done in the right way, as well as getting the right things done for our customers. Moreover, we’re on the verge of an exciting episode in our journey as we simultaneously set foot on international markets and grow further in domestic market. Show more Show less"
https://www.linkedin.com/jobs/view/3998223675/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=%2FgopsQ6uccSrlivaBhyuAg%3D%3D&trk=d_flagship3_search_srp_jobs,"Accepted Locations We are accepting applicants from Turkey, Egypt, and several other countries in the region. For the full list of accepted locations click here . This work is 100% remote. Loom Video Our Founder/CEO, Gabe Greenberg , created a more in depth Loom video that we highly recommend you watch! Check it out here: https://www.loom.com/share/5a8972c7fbbf46aaa3f389b2b6391c40 Overview You’ll join an expert annotation team to create training data for for the worlds most advanced AI models. No previous AI experience is necessary. You'll get your foot in the door with one of the biggest players in the AI/LLM space today. We are seeking software engineers with 3+ years of experience to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve engaging with these models as they learn to code. We currently have 200+ roles open! What Will I Be Doing? Evaluating the quality of AI-generated code, including human-readable summaries of your rationale Solve coding problems, writing functional and efficient code Writing robust test cases to confirm code works efficiently and effectively We asked the technical project manager to go into even more detail and this is how he answered: It is solving coding challenges, creating instructions to help others, reviewing the code before it goes into the model, and there's a ton of variety in the projects. We have everything from ""which piece of Python code is better?"" to ""make a full mobile application using this chatbot, and improve the chatbot's responses afterwards to make it faster"" Pay Rates Egypt - 22.05 USD /hr All Non-US Countries - 35 USD /hr Expectations are 15+ hours per week however there is no upper limit. We have engineers working 20-40 hrs per week and some that are working 40+ hours per week. You can work as much as you want to. You'll get paid on a weekly basis. You get paid per hour of work done on the platform. Contract Length Long term, there is no end date. They expect to have work for the next 2 years. You can end the contract at any time. Our hope is that you would commit to 12 months of work, but if you start and it's not a fit for you, we totally understand. Flexible Schedules Developers can set their own hours - ideal candidates will be interested in spending 40 hours a week. They will be with teams, so strong performers will adapt to the urgency of projects and stay engaged, but incredibly flexible on working hours. Take a 3 hour lunch, no problem. You are paid according to time spent on the platform , which is calculated in the coding exercises, as opposed to tracking your own hours. Interview Process Apply using this Ashby form. If you look like a good fit, we'll send an async RLHF code review that will take 35 minutes and would need to be finished within 72 hours of us sending it. You'll receive credentials to the RLHF platform. We'll setup a group call to answer further questions about onboarding with the company. You'll perform a simulated production level task RLHF task on the platform. This will be your final interview and will ultimately determine your employment and leveling. Tech Stack Priorities The current priority for this team is engineers with either a Data Science background that know Python well or software engineers that are well versed with Python. Required Qualifications: 3+ years of experience in a software engineering/software development role. Complete fluency in the English language. Ability to articulate complex scientific concepts clearly and engagingly. Excellent attention to detail and ability to maintain consistency in writing. Solid understanding of grammar, punctuation, and style guidelines. Proficiency with Python Nice To Have's: Bachelor's and/or Master’s degree in Computer Science Proficiency in working with one or more of the following: Java, JavaScript, TypeScript, C++. SQL, Swift, Ruby, Rust, Go, NET, Matlab, PHP, HTML, DART, R, Apex, and Shell, C, C# Recognized accomplishments or contributions to the coding community or in projects. Proven analytical skills with an ability to approach problems creatively. Adept communication skills, especially when it comes to understanding and discussing project requirements. A commitment to continuous learning, and staying updated with the latest in coding advancements and best practices. Enthusiasm for teaching AI models and experience with technical writing! Show more Show less"
https://www.linkedin.com/jobs/view/3959336434/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=n7izJxirRucV%2FXPNW8Nn5g%3D%3D&trk=d_flagship3_search_srp_jobs,"Description We are a global modest fashion e-commerce company. We are currently operating in more than 140 countries and providing the content in six languages: Turkish, Arabic, English, French and by adapting to their local preferences. We bring fashion and technology together with the iconic brand and smart operations to create great value for our customers. We invest in each and every customer’s experience. We strongly believe in putting people first – our customers, our teams, our partners. We are looking for candidates to join our Data&Business Intelligence Team as a Data Engineer. The mission of this role is to build and develop an analytical perspective to drive Modanisa's growth long-term. What we expect from you: Create data pipelines with related technology, Build, maintain and tune ETL flows, Work closely with the business teams for specifying business needs, Research new technologies and develop business cases to support their use, Having strong communication skills and being a good team player. What we are looking for: Bachelor’s degree in Computer Engineering, Mathematics or other similar quantitative fields, 2+ years of experience in data related areas, Good knowledge in SQL, Linux and Git, Strong knowledge in Python, Hands on experience in Airflow, Hands on experience with RestAPI’s, Experience in GCP environments, Experience in big data technologies like Hadoop, Hbase, Hive, Kafka, Storm etc. , Applying clean coding principles, Excellent problem solving, analytical, research, and quantitative analysis skills, Experience in AWS(Glue, S3, Lambda, EMR, EKS) Cloud environments is a plus Kubernetes knowledge is a plus. The MODANISA Story Founded in 2011, with a reason to enrich women’s lives and to become the leader in the modest fashion e-commerce world. Modanisa is a globally renowned e-commerce platform, offering modest fashion apparel, through sales of popular brands, designers, as well as through its own private label lines. Invested by the international leading investors like Goldman Sachs which is one of the world’s leading investment bank and investor of start-ups like Facebook, Spotify and Uber and by European bank of reconstruction and development (EBRD) - which has already invested about 11 million dollars in Turkey mostly in private sector and Wamda Capital which is MENA's leading venture investing firm. We have been awarded by Al Jazeera and Thomson Reuters and described as one of the largest players in the modest fashion market. We are ambitious and we know our pace. Modanisa’s 700+ employees (along with subcontractors) are living in the creative world of huge brands. Modanisa is all about people. People are exceptionally talented with strategic agility and team first attitude. If you are a game changer who wants to change the way of fashion. Join Us! Show more Show less"
https://www.linkedin.com/jobs/view/3957892685/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=TNQy4kpA7DDJ%2BiDr3ClMUA%3D%3D&trk=d_flagship3_search_srp_jobs,"Who We Are? We are the technology leader of the aviation and air cargo industry in Turkey! We are an innovative and successful team that does not fit into the mold, constantly enlarges its target and pushes the standards in global competition... We design and develop technology with the spirit of R&D, where human, engineering and software are the most perfect components. We use trend technologies such as big data, cloud computing, artificial intelligence, fintech, cybersecurity and blockchain which we can compete in the sky. We move forward confidently and successfully with the power of our knowledge and experience into the future. Obviously, We don't dream too much as “what will happen in the future?”, because we are designing the future from today... We are a strong team of more than 1500 valuable talents that shed their minds in offices equipped with modern technology in Istanbul, Ankara and Izmir. Team play is our favorite system! We focus on the same goal – winning – and continue to work together with the motivation to achieve this. If you want to have your name in the success story of a globalizing company, we look forward to your application to the winners team! About the role: Expert Business Analyst The person in this role will report to the manager in the relevant solution department of our company, work closely with business units to define technical and non-technical requirements and work in coordination with other departments. This position will be Identify meaningful trends and opportunities across the business, generate business analysis reports Conduct meetings to analyze business insights and user needs, convert them into specs of products soon to be developed within or with 3rd parties Act as an information source and communicator between business users and IT to enhance services and products Design and build test cases, run and manage functional tests while coordinating UAT process Constantly be on the lookout for ways to improve monitoring, discovering issues and delivering better value to customer How do we describe the perfect match? At least 10 years of experience in Business Analysis or related fields Result driven mindset with an exceptional personality with great verbal, written, and visual communication skills Advanced analytical skills, experienced in collecting, organizing, analyzing abundant data, and disseminate them as meaningful information Strong analytical mind and advanced problem-solving skills Ability to deal with ambiguity and change Basic knowledge of query languages, preferably SQL Good knowledge of business analysis processes and methodologies Hands on experience in analysis techniques such as; use case modeling, data analysis, process analysis, prioritization, requirement management, risk assessment, stakeholder analysis, responsibility analysis, and interface analysis Familiar with project management aspects and methodologies Professionally experienced in Waterfall, Agile/Scrum, Release Management methodologies Ability to manage complex projects composed of priority shifting tasks, strict budgets and firm deadlines by employing effective methods Knowledge of integration processes from business requirements collection to technical analysis delivery Capable of resolving challenges arising within or outside of the organization concerning the Project Experience in crew planing IIBA or equivalent is a plus Minimum Bachelor’s Degree at related fields Good command of the English language Benefits Of Working With Us In addition to having the opportunity to grow and be challenged, and to be part of a life, our people enjoy a range of rewarding benefits: Flexible working arrangements, generous personal, parental and cultural leave Competitive remuneration Free and subsidized health and wellbeing services Discounts on a wide range of products and services Career development opportunities A buddy who will guide and accompany you during your onboarding process A great number of online courses and technical trainings that will support your development Personalized development plan for you Using CED & Pass Flight for travelling experience with your family Support payment for childcare Be Yourself We value the unique backgrounds, experiences and contributions that each person brings to our team and encourage and celebrate diversity. If you would like to get to know more about Turkish Airlines Technology, please follow us on Instagram and LinkedIn; https://www.instagram.com/turkishairlinstechnology/ https://www.linkedin.com/company/thyteknoloji/ Show more Show less"
https://www.linkedin.com/jobs/view/3988585150/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=1HNusqHKk26rEa%2FZB1wA1A%3D%3D&trk=d_flagship3_search_srp_jobs,"What are the CALIGO Values? We are motivated to be the Leader, We are committed to Excellence, We thrive within our Team, We Communicate effectively. JOB DESCRIPTION Working in cross-functional teams as an M-Shaped Professional who can bring together several technical capabilities and industry know-how to transform big data into business insight Participating in the end-to-end project development life cycle (i.e., requirement analysis, process analysis, prioritization, risk assessment, technical design, implementation, testing, documentation, delivery and monitoring) Participating in data source analysis, requirement analysis and prototyping sessions as a Consultant with the business users to define data needs and Data Quality issues Working as a Consultant on Data Preparation, Data Modeling, Data Integration, Data Visualization, Business Intelligence, Business Analysis activities QUALIFICATIONS 1-6 years of relevant experience Experience with DBMS and DB Appliances (MS SQL Server, Oracle Exadata or Azure SQL is a plus), Data Wrangling and Programming proficiency in PLSQL, T-SQL or Python Data Integration Tool experience (Oracle Data Integrator, Informatica, Azure Data Factory or IBM DataStage is a plus) BI Tool experience ( SAP Business Objects, Power BI, Tableau, QlikView or QlikSense is a plus) Data Modeling experience on Data Modeling Tools ( SAP Power Designer or Erwin Data Modeler is a plus) Previous Data and Analytics Services experience is a plus Good knowledge of Business Analysis processes and methodologies Familiarity with Project Management aspects and methodologies Professionally experienced in Agile/Scrum methodologies Knowledge of integration processes from business requirements collection to technical analysis delivery Experience in populating huge analytical datasets which are used to support complex decision-making processes Excellent problem solving, documentation, communication and presentation skills Fluency in English and Turkish WHAT DO WE OFFER YOU: Opportunity to be a part of a dynamic, motivated and well equipped agile team Opportunity to work with major clients and learn valuable business know-how Opportunity to expand your technological expertise in Data & Analytics – both on the job and during CALIGO Academy training sessions. Private health insurance Meal card Extra paid leave days Opportunity to join our CALIGO Sailing Team After all the CVs of the applicants are evaluated, only candidates who meet all the requirements for the relevant job will be contacted. Show more Show less"
https://www.linkedin.com/jobs/view/3996360990/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=Ioh3rCzGN4Am%2Fpvte3avug%3D%3D&trk=d_flagship3_search_srp_jobs,"Hedeflerini Türkiye’nin global markası LC Waikiki’de gerçekleştirebilirsin! +850 kişilik Dijital Dönüşüm ve Bilgi Teknolojileri Departmanımızda yerini almaya yeni projeler geliştirmeye, yaratıcılığını göstermeye hazır mısın? Genel Nitelikler Üniversitelerin Mühendislik bölümlerinden (Tercihen Bilgisayar, Matematik, Elektrik Elektronik Mühendisliği) veya ilişkili bölümlerinden mezun, Microsoft SQL Server üzerinde aktif çalışmış, T-SQL, SQL kodlamasına hakim ve Query optimizasyonu konusunda deneyimli (Stored procedure & Function). Kompleks SQL sorgular ve büyük veri ile çalışmış, En az 3 yıl tecrübeli, Big Data, Veri Ambarı, veri madenciliği ve veri analizi teknolojilerini ve gündemi takip eden, Big Data ile ilgili teknolojiler (Cloudera, Spark, Hive, YARN, Kafka, Kudu, Hbase, Storm vb.) hakkında bilgi sahibi, ETL aracı kullanmış (SSIS vb.), Performans/Optimizasyon konusunda deneyimli, Veri Modelleme konusunda deneyimli. Görev Tanımı LC Wakiki bünyesinde mağazalara ürün sevkiyat yönetiminde kullanılan alokasyon (replenishment) sistemlerinin ve uygulamaların tasarlanması, geliştirilmesi, bakım ve desteğinin verilmesi, optimizasyonunun yapılması, Bu amaçla MSSQL, Big Data, NoSQL ve diğer analitik veri altyapılarının tasarlanması, geliştirilmesi, işletilmesi ve optimizasyon çalışmalarının yapılması, Alokasyon (replenishment) sistemleri için ihtiyaç duyulan kural tabanlı ya da makine öğrenmesi tabanlı algoritmaların geliştirilmesi, test edilerek optimize edilmesi ve operasyonel hale getirilmesi, Alokasyon alanındaki raporlama ihtiyaçlarının karşılanması. Show more Show less"
https://www.linkedin.com/jobs/view/3988582291/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=7wMYYa6aABtqWNqfN9qsXQ%3D%3D&trk=d_flagship3_search_srp_jobs,"What are the CALIGO Values? We are motivated to be the Leader, We are committed to Excellence, We thrive within our Team, We Communicate effectively. JOB DESCRIPTION Working in cross-functional teams as an M-Shaped Professional who can bring together several technical capabilities and industry know-how to transform big data into business insight Participating in the end-to-end project development life cycle (i.e., requirement analysis, technical design, implementation, testing, documentation, delivery and monitoring) Participating in data source analysis, requirement analysis and prototyping sessions as a Data Analyst with the business users to define data needs and Data Quality issues Working as a Data Engineer on Data Preparation, Data Modeling, Data Integration, Data Visualization, Business Intelligence activities QUALIFICATIONS Experience with DBMS and DB Appliances (MS SQL Server, Oracle Exadata), Data Wrangling and Programming proficiency in PLSQL or T-SQL Data Integration Tool experience (Oracle Data Integrator or Informatica) BI Tool experience ( SAP Business Objects, Power BI, Tableau or QlikSense is a plus) Data Modeling experience on Data Modeling Tools ( SAP Power Designer or Erwin Data Modeler is a plus) Previous Data and Analytics Services experience is a plus Previous experience in Banking industry, being familiar with business terminology, regulations and standards being imposed on the industry Experience in Data Warehouse Modelling and Applications Regulatory Reporting and Financial Reporting Project experience is a plus Experience in populating huge analytical datasets which are used to support complex decision-making processes Excellent problem solving, documentation, communication and presentation skills Fluency in English and Turkish WHAT DO WE OFFER YOU: Opportunity to be a part of a dynamic, motivated and well equipped agile team Opportunity to work with major clients in Banking, Finance, Telco and Insurance industries and learn valuable business know-how Opportunity to expand your technological expertise in Data & Analytics – both on the job and during CALIGO Academy training sessions. Private health insurance Meal card Extra paid leave days Opportunity to join our CALIGO Sailing Team After all the CVs of the applicants are evaluated, only candidates who meet all the requirements for the relevant job will be contacted. Show more Show less"
https://www.linkedin.com/jobs/view/3997754470/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=DatOZUszjbNPf%2B1J1lDGcw%3D%3D&trk=d_flagship3_search_srp_jobs,"At CEVA, we believe that logistics is a people business, that’s why we create an environment of trust and team spirit - we encourage initiative and we empower our talent to grow in their careers. Your successes are noticed and celebrated. We are a team in every sense, and we support each other and work collaboratively to achieve our goals together. We are supply chain experts and live and breathe it every day. We offer a broad range of services in Contract Logistics, Air, Ocean, Ground Management, FVL, Customs thanks to our 110 000 employees, operating in more than 170 countries. At CEVA, we are passionate about our work and the value we deliver to our customers and as a company, we are growing at a fast pace - do you Dare to Grow with us? WHAT ARE YOU GOING TO DO? Design, develop, and maintain comprehensive pricing dashboards that track key performance indicators (KPIs) and pricing metrics Generate regular and ad-hoc pricing reports to support strategic decision-making and provide insights into pricing performance Collaborate with the IT department to ensure data integrity and the smooth functioning of pricing databases and reporting tools Utilize business intelligence tools such as Qlik Sense, Power BI, or similar to visualize data and create interactive reports. Automate data collection and reporting processes to improve efficiency and accuracy of pricing analysis Stay abreast of the latest trends in data visualization and reporting techniques to continuously improve the pricing department’s reporting capabilities WHAT ARE WE LOOKING FOR? Bachelor’s degree in Engineering , Economics, Statistics, or related field. 1-3 year experience in either analytical or data related role. Problem solver / demonstrated analytical skills. Experienced on ensuring data quality and tool integrity Experience with ground logistics is a plus. Excellent written and verbal communication skills. Comfort working with senior management. Data visualization or processing experience (could span Financial, Marketing, Pricing functions) in a corporate role. Knowledge of and experience defining KPIs and dashboards Expertise with MS Excel Expertise with SQL Experience with Qlik Sense , Power BI or Tableu WHAT DO WE HAVE TO OFFER? With a genuine culture of reward and recognition, we want our employees to grow, develop and be part of our journey. There’s no doubt that you will be compensated for your hard work and commitment so if you’d like to work for one of the top Logistics providers in the world, in a friendly and dynamic work atmosphere, then please do get in touch to find your next role. ABOUT TOMORROW We value your professional and personal growth. That’s why we share plenty of career opportunities for you to thrive within CEVA. Join CEVA for a challenging career. Dare to Grow with us! As a global organization, and as part of the CMA CGM Group, diversity is critical to our business success; only when we can reflect the cultures, languages, behaviors and local knowledge of our customers, we can succeed. By employing people with different experiences and abilities, we expand our knowledge and increase our creativity and innovation. Please note: Legitimate CEVA Logistics recruitment processes include communication with candidates through recognized professional networks, such as LinkedIn or via an official company email address: firstname.lastname@cevalogistics.com. We recommend that you do not respond to unsolicited business propositions and/or offers from people with whom you are unfamiliar. Show more Show less"
https://www.linkedin.com/jobs/view/3947030708/?alternateChannel=search&refId=8c5yWnf09woGpEvp00lbUw%3D%3D&trackingId=24vCOWi6Pvu2Sy2lj9W8xQ%3D%3D&trk=d_flagship3_search_srp_jobs,"We are Pegasus Airlines! We are Pegasus. We represent the new generation in Turkish aviation. With our motto: Everyone has the right to fly, we inspire our guests to travel with low fares thanks to our business model. As your digital airline, our guest-centric approach offers digital technologies and unique innovations that enhance the travel experience. Today, we operate connecting flights to more than 50 countries across Türkiye, Europe, North Africa, the Middle East, Russia, and Central Asia. We have one of the youngest fleets in Turkey, which exceeds 100 aircraft in 2024. Are you ready to embark on your Pegasus career path as our Internal Control and Data Analytics Specialist / Senior Specialist flight number PC-2024? Requirements University degree preferably in Economics, Business or Engineering 2-8 years of professional experience in internal control or internal audit Understanding/Experience of data analysis, tools and analytics such as SQL, Python is a plus Understanding of internal control frameworks, and experience in risk assessment High degree of independence and willingness to execute internal control scenarios for complex business processes Excellent communication skills, convincing personality with strong enthusiasm for continuously changing challenges Creative approach for designing tailor made solutions to the conflicts Eagerness and curiosity for learning new knowledge areas Self-motivated, deadline-oriented, fast-learner, flexible to overcome challenges in really tight timing and work strategically Having COSO Internal Control Certificate is a plus Proficient in MS Office programmes Advanced level of proficieny in English reporting skills In this role you will Execution of internal controls across all company’s processes and functions Evaluating and reviewing of policies, procedures, internal audit reports, and literature to define new internal control scenarios Preparing the internal control activity report and consultation of the internal control results with related business functions. Collaborating with colleagues to automate internal control scenarios utilizing analytical methods Collaborating with Internal Audit Team to conduct special examinations Follow-up of internal control findings and action plans Assisting to prepare Audit Committee presentation Continuous development of process know-how and methodological skills for all kind of internal control What Pegasus Airlines can offer you Discounted domestic and international flight tickets that includes first-degree family members, For single candidate can add +1 person, Discounted flight with contracted airlines to destinations where there are no flights Private health insurance Food voucher Remote and flexible working hours on certain days according to working model, allowance for remote working days Fun@Fly Social Activity Clubs (Social clubs such as theatre club, sailing, trekking, running, basketball , volleyball and football teams, e-sports team) Fitness center Kindergarten opportunity for female employees (Istanbul, Izmir, Antalya) Performance based bonus system Shuttle Discover Pegasus Airlines! Our Framework for a Sustainable Future prioritises our impact on the environment and society, as well as economic development. We call our route Sustainable Future . By 2050, we aim to eliminate carbon emissions from our operations, and we are working towards this goal. We are proud of a rich governance culture that is developed through a perspective open to continuous improvement and the feedback of our stakeholders. We regularly and transparently share our targets and performance on these issues with the public. Gender equality is at the foundation of our corporate culture. We are one of the pioneering airlines that have signed IATA's voluntary initiative ""25by2025"" to increase the representation of women in all areas of the aviation industry, including pilot, technician and management ranks. We were the first airline in the world to join the UN Women's Empowerment Principles (WEPs) platform. Listen to every different voice in our quest for a more equal tomorrow for future generations and we call our voice #PegasusHarmony 💛 Show more Show less"
